Postal Code,Borough,Neighbourhood,Latitude,Longitude,Amphitheater,Aquarium,Arcade,Art Gallery,Bowling Alley,Casino,Circus,Comedy Club,Concert Hall,Country Dance Club,Disc Golf,Escape Room,Exhibit,General Entertainment,Go Kart Track,Historic Site,Karaoke Box,Laser Tag,Memorial Site,Mini Golf,Movie Theater,Museum,Music Venue,Pachinko Parlor,Performing Arts Venue,Pool Hall,Public Art,Racecourse,Racetrack,Roller Rink,Salsa Club,Samba School,Stadium,Theme Park,Tour Provider,VR Cafe,Water Park,Zoo,College Academic Building,College Administrative Building,College Auditorium,College Bookstore,College Cafeteria,College Classroom,College Gym,College Lab,College Library,College Quad,College Rec Center,College Residence Hall,College Stadium,College Theater,Community College,Fraternity House,General College & University,Law School,Medical School,Sorority House,Student Center,Trade School,University,Christmas Market,Conference,Convention,Festival,Line / Queue,Music Festival,Other Event,Parade,Sporting Event,Stoop Sale,Street Fair,Trade Fair,Afghan Restaurant,African Restaurant,American Restaurant,Armenian Restaurant,Asian Restaurant,Australian Restaurant,Austrian Restaurant,BBQ Joint,Bagel Shop,Bakery,Bangladeshi Restaurant,Belgian Restaurant,Bistro,Breakfast Spot,Bubble Tea Shop,Buffet,Burger Joint,Cafeteria,Café,Cajun / Creole Restaurant,Caribbean Restaurant,Caucasian Restaurant,Coffee Shop,Comfort Food Restaurant,Creperie,Czech Restaurant,Deli / Bodega,Dessert Shop,Diner,Donut Shop,Dumpling Restaurant,Dutch Restaurant,Eastern European Restaurant,English Restaurant,Falafel Restaurant,Fast Food Restaurant,Fish & Chips Shop,Fondue Restaurant,Food Court,Food Stand,Food Truck,French Restaurant,Fried Chicken Joint,Friterie,Gastropub,German Restaurant,Gluten-free Restaurant,Greek Restaurant,Halal Restaurant,Hawaiian Restaurant,Hot Dog Joint,Hungarian Restaurant,Indian Restaurant,Irish Pub,Italian Restaurant,Jewish Restaurant,Juice Bar,Kebab Restaurant,Latin American Restaurant,Mac & Cheese Joint,Mediterranean Restaurant,Mexican Restaurant,Middle Eastern Restaurant,Modern European Restaurant,Molecular Gastronomy Restaurant,Pakistani Restaurant,Pet Café,Pizza Place,Polish Restaurant,Portuguese Restaurant,Poutine Place,Restaurant,Russian Restaurant,Salad Place,Sandwich Place,Scandinavian Restaurant,Scottish Restaurant,Seafood Restaurant,Slovak Restaurant,Snack Place,Soup Place,Southern / Soul Food Restaurant,Spanish Restaurant,Sri Lankan Restaurant,Steakhouse,Swiss Restaurant,Tea Room,Theme Restaurant,Turkish Restaurant,Ukrainian Restaurant,Vegetarian / Vegan Restaurant,Wings Joint,Bar,Brewery,Lounge,Night Market,Nightclub,Other Nightlife,Strip Club,Athletics & Sports,Bathing Area,Bay,Beach,Bike Trail,Boat Launch,Botanical Garden,Bridge,Campground,Canal Lock,Canal,Castle,Cave,Cemetery,Dam,Dive Spot,Dog Run,Farm,Field,Fishing Spot,Forest,Fountain,Garden,Gun Range,Harbor / Marina,Hill,Hot Spring,Indoor Play Area,Island,Lake,Lighthouse,Mountain Hut,Mountain,National Park,Nature Preserve,Other Great Outdoors,Palace,Park,Pedestrian Plaza,Picnic Area,Picnic Shelter,Playground,Plaza,Pool,Rafting,Recreation Center,Reservoir,River,Rock Climbing Spot,Roof Deck,Scenic Lookout,Sculpture Garden,Ski Area,Skydiving Drop Zone,Stables,State / Provincial Park,States & Municipalities,Summer Camp,Trail,Tree,Vineyard,Volcano,Waterfall,Waterfront,Well,Windmill,Animal Shelter,Architecture Firm,Art Studio,Auditorium,Ballroom,Building,Business Center,Cidery,Club House,Community Center,Convention Center,Cultural Center,Distillery,Distribution Center,Event Space,Factory,Fair,Funeral Home,Government Building,Industrial Estate,Library,Meadery,Medical Center,Military Base,Non-Profit,Observatory,Office,Parking,Post Office,Power Plant,Prison,Radio Station,Recruiting Agency,Research Laboratory,Research Station,School,Social Club,Spiritual Center,TV Station,Voting Booth,Warehouse,Waste Facility,Wedding Hall,Winery,Assisted Living,Home (private),Housing Development,Residential Building (Apartment / Condo),Trailer Park,ATM,Adult Boutique,Antique Shop,Arts & Crafts Store,Astrologer,Auto Dealership,Auto Garage,Auto Workshop,Automotive Shop,Baby Store,Bank,Bath House,Batik Shop,Betting Shop,Big Box Store,Bike Shop,Board Shop,Bookstore,Bridal Shop,Business Service,Camera Store,Candy Store,Car Wash,Carpet Store,Check Cashing Service,Child Care Service,Chocolate Shop,Clothing Store,Comic Shop,Construction & Landscaping,Convenience Store,Cosmetics Shop,Costume Shop,Credit Union,Currency Exchange,Department Store,Design Studio,Discount Store,Dive Shop,Drugstore,Dry Cleaner,EV Charging Station,Electronics Store,Entertainment Service,Event Service,Fabric Shop,Film Studio,Financial or Legal Service,Fireworks Store,Fishing Store,Flea Market,Floating Market,Flower Shop,Food & Drink Shop,Frame Store,Fruit & Vegetable Store,Furniture / Home Store,Gaming Cafe,Garden Center,Gas Station,Gift Shop,Gun Shop,Hardware Store,Health & Beauty Service,Herbs & Spices Store,Hobby Shop,Home Service,Hunting Supply,IT Services,Insurance Office,Internet Cafe,Jewelry Store,Kitchen Supply Store,Knitting Store,Laundromat,Laundry Service,Lawyer,Leather Goods Store,Locksmith,Lottery Retailer,Luggage Store,Marijuana Dispensary,Market,Massage Studio,Mattress Store,Medical Supply Store,Miscellaneous Shop,Mobile Phone Shop,Mobility Store,Motorcycle Shop,Motorsports Shop,Music Store,Nail Salon,Newsagent,Newsstand,Notary,Optical Shop,Other Repair Shop,Outdoor Supply Store,Outlet Mall,Outlet Store,Paper / Office Supplies Store,Pawn Shop,Perfume Shop,Pet Service,Pet Store,Pharmacy,Photography Lab,Photography Studio,Piercing Parlor,Pop-Up Shop,Print Shop,Public Bathroom,Real Estate Office,Record Shop,Recording Studio,Recycling Facility,Rental Service,Salon / Barbershop,Sauna / Steam Room,Shipping Store,Shoe Repair,Shopping Mall,Shopping Plaza,Skate Shop,Ski Shop,Smoke Shop,Smoothie Shop,Souvenir Shop,Spa,Sporting Goods Shop,Stationery Store,Storage Facility,Supplement Shop,Tailor Shop,Tanning Salon,Tattoo Parlor,Thrift / Vintage Store,Toy / Game Store,Travel Agency,Used Bookstore,Vape Store,Vehicle Inspection Station,Video Game Store,Video Store,Warehouse Store,Watch Shop,Airport,Baggage Locker,Bike Rental / Bike Share,Boat Rental,Boat or Ferry,Border Crossing,Bus Station,Bus Stop,Cable Car,Cruise Ship,Duty-free Shop,General Travel,Heliport,Hotel,Intersection,Light Rail Station,Marine Terminal,Metro Station,Moving Target,Pier,Port,RV Park,Rental Car Location,Rest Area,Road,Taxi Stand,Taxi,Toll Booth,Toll Plaza,Tourist Information Center,Train Station,Tram Station,Transportation Service,Travel Lounge,Truck Stop,Tunnel
M9P,Etobicoke,Westmount,43.6949,-79.5323,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,0,4,0,0,0,1,0,0,0,0,2,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,0,4,0,0,0,0,0,0,1,0,5,0,5,0,1,0,0,0,1,1,0,0,8,0,1,0,0,0,0,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
M1R,Scarborough,"Wexford, Maryvale",43.7507,-79.3003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,13,0,0,1,0,4,0,0,0,1,0,0,2,1,3,0,4,0,5,0,0,0,0,4,1,0,0,0,0,0,1,2,1,0,0,0,1,0,4,0,0,0,0,1,4,0,0,0,6,0,0,0,0,2,0,0,1,0,20,0,0,1,0,5,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,16,0,2,0,8,0,2,0,0,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,2,1,0,15,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,4,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,2,18,0,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
M2R,North York,"Willowdale, Willowdale West",43.7786,-79.445,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,26,0,2,0,3,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M4R,Central Toronto,"North Toronto West, Lawrence Park",43.7143,-79.4065,0,0,2,2,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,6,0,4,0,6,1,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,1,0,2,0,2,0,0,0,0,0,1,0,1,8,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,0,0,2,7,7,0,0,0,2,4,1,3,1,22,0,4,0,21,0,1,0,4,15,4,0,0,0,0,0,1,15,1,0,2,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,11,0,4,0,1,0,7,5,5,0,0,0,0,5,0,0,2,21,0,3,5,0,0,1,0,1,0,0,0,0,2,0,6,0,0,0,4,1,8,0,6,0,2,3,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,5,0,8,0,0,0,8,3,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,2,0,0,0,7,1,0,0,9,0,4,0,34,0,6,0,41,5,5,0,0,0,4,1,0,28,0,14,0,0,1,0,0,0,2,0,2,46,0,3,0,0,4,0,0,0,0,3,3,16,0,0,0,0,0,0,2,1,1,1,3,0,1,0,0,1,48,0,0,9,26,0,0,0,3,6,0,0,0,1,0,11,0,0,0,0,3,0,0,1,0,7,26,0,0,17,1,0,2,7,0,1,11,0,3,0,0,3,0,0,12,1,0,0,7,2,0,1,0,3,2,1,3,1,0,23,9,0,0,0,1,10,0,1,0,5,1,1,0,0,5,1,1,2,6,8,1,0,0,0,0,0,2,1,0,0,1,38,0,3,2,1,0,1,0,1,0,0,30,10,0,0,1,5,4,3,1,7,3,0,0,0,4,1,0,0,1,0,0,0,0,0,8,4,0,0,0,2,0,5,0,0,0,3,7,0,0,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0
M5R,Central Toronto,"The Annex, North Midtown, Yorkville",43.6736,-79.4035,1,2,2,47,0,2,0,4,11,1,0,1,14,33,0,6,0,0,0,0,8,29,14,0,35,2,2,0,2,0,2,0,0,0,0,0,0,0,47,23,13,3,13,26,7,14,31,13,4,25,4,3,2,15,36,5,4,7,36,5,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,48,0,0,9,2,13,0,0,4,10,10,0,7,3,50,0,3,0,50,2,1,0,9,30,6,3,2,0,1,0,6,30,0,0,9,0,26,11,9,0,4,1,0,4,2,3,15,0,17,0,19,1,12,1,4,0,10,14,16,2,0,0,1,12,0,2,1,41,1,9,29,0,0,2,0,4,3,0,1,1,4,1,11,0,0,0,15,4,33,1,15,0,9,1,6,45,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,5,2,3,0,0,0,12,0,0,0,1,0,0,1,1,0,0,0,0,11,0,41,0,0,0,13,5,8,0,0,0,1,0,1,6,4,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,0,41,2,0,2,2,1,2,0,0,36,3,0,0,36,0,11,0,39,3,14,0,45,25,7,0,0,1,2,1,0,36,1,40,1,2,0,0,0,0,2,0,8,44,0,5,1,3,20,0,6,1,1,15,1,23,0,0,0,0,6,0,17,8,9,0,7,3,1,1,2,2,45,1,4,29,47,1,0,1,7,24,5,0,2,6,0,20,0,1,0,0,5,0,0,2,0,14,45,0,0,38,1,4,7,22,0,4,26,0,4,1,0,1,0,0,33,0,0,2,20,2,5,0,0,1,1,3,10,1,0,44,10,0,0,0,6,20,0,5,0,21,2,0,0,2,15,0,3,5,8,18,3,1,0,3,5,3,5,2,0,0,1,48,0,1,4,9,0,0,0,13,1,0,45,7,3,1,1,4,6,5,5,7,9,1,1,0,4,2,1,1,1,0,13,0,1,0,13,11,8,0,0,13,0,27,0,5,0,10,20,0,0,0,13,1,1,0,0,0,0,0,0,2,1,2,0,1
M6R,West Toronto,"Parkdale, Roncesvalles",43.6469,-79.4521,2,0,0,27,1,0,0,1,3,0,0,0,0,5,0,1,0,0,0,0,6,1,8,0,8,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,33,0,0,3,2,15,0,0,0,12,0,0,1,0,19,1,2,0,20,1,0,0,4,10,0,1,0,0,5,0,1,6,0,0,0,1,2,0,3,0,2,0,0,1,0,0,0,0,1,0,4,0,2,0,3,0,1,4,4,0,0,0,0,5,1,1,0,14,0,0,6,0,0,2,0,1,1,0,0,0,0,0,2,0,1,0,1,2,15,3,5,0,0,1,1,19,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,5,1,1,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,8,0,14,0,0,0,8,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,28,0,0,0,2,0,1,0,1,10,4,0,0,8,0,1,0,46,0,4,0,41,4,2,0,2,0,0,0,0,16,1,15,0,1,1,0,0,0,2,0,2,31,0,4,0,14,5,0,0,0,1,14,2,9,0,0,0,0,5,0,4,2,3,1,2,0,0,0,2,0,31,0,1,16,1,0,3,0,0,8,2,0,0,3,0,3,0,1,0,2,2,0,0,3,0,6,39,1,0,7,1,2,7,7,0,8,2,1,3,0,0,1,0,1,4,0,0,1,12,1,0,0,0,0,0,2,3,0,0,8,2,0,0,0,3,2,0,0,0,3,1,1,0,0,3,0,0,4,5,11,3,1,0,0,0,0,0,4,0,0,0,21,0,0,0,2,0,0,0,3,1,0,11,2,0,1,0,2,2,9,5,5,0,0,0,0,1,2,0,0,0,0,3,0,0,0,11,13,0,0,0,3,0,4,0,15,0,2,3,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0
M9R,Etobicoke,"Kingsview Village, St. Phillips, Martin Grove Gardens, Richview Gardens",43.6898,-79.5582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,7,0,1,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,6,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1S,Scarborough,Agincourt,43.7946,-79.2644,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,5,0,6,0,0,0,1,2,0,0,0,2,0,5,0,5,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,2,0,3,0,0,0,6,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,4,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,2,5,0,0,4,0,0,0,19,0,1,0,18,1,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,3,0,1,0,1,2,1,2,3,2,23,0,4,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,5,3,0,0,1,2,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,9,0,0,2,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,19,0,1,0,7,1,0,0,0,0,0,5,2,0,4,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
M4S,Central Toronto,Davisville,43.702,-79.3853,0,0,2,5,1,1,0,1,1,0,0,0,0,5,0,1,0,0,0,0,2,1,4,0,8,0,1,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,9,0,0,0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,0,0,3,3,16,0,0,1,7,2,0,4,1,28,0,1,0,25,1,0,0,5,16,3,0,0,0,0,0,1,8,0,0,0,0,1,7,1,0,2,1,0,2,0,0,1,0,12,1,9,0,3,0,3,1,2,5,7,0,1,0,0,15,0,1,0,19,0,2,11,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,3,4,19,2,8,0,1,0,3,40,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12,0,10,0,0,0,5,0,4,0,1,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,46,0,0,1,1,0,0,0,0,3,1,0,2,6,0,3,0,38,0,14,0,45,6,8,0,0,0,1,1,0,26,1,10,0,3,0,0,0,1,3,0,2,46,0,4,0,5,2,0,0,0,0,0,2,12,0,0,0,0,5,0,8,0,5,0,4,0,0,1,5,2,31,1,3,16,5,1,1,0,0,6,3,0,1,2,0,6,0,0,0,0,4,0,0,0,0,9,35,0,1,15,1,0,4,7,0,6,5,0,4,1,0,0,0,0,7,1,0,0,12,2,0,3,0,0,0,1,6,1,0,12,1,0,0,0,0,19,0,0,0,6,0,1,0,0,6,0,0,3,8,7,1,0,0,0,1,0,9,0,0,0,0,30,0,1,1,0,0,0,1,2,0,0,17,5,0,0,0,2,0,1,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,0,0,0,2,0,6,0,0,0,2,3,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0
M5S,Downtown Toronto,"University of Toronto, Harbord",43.6629,-79.3987,1,1,3,49,0,3,1,5,12,0,0,1,17,45,0,9,0,0,0,0,11,29,32,0,48,4,6,0,2,0,2,0,0,0,0,0,2,0,46,50,23,7,24,37,9,39,47,30,6,35,7,3,0,19,47,5,12,7,48,4,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,49,0,0,14,3,27,0,4,5,18,29,1,11,8,50,0,10,0,50,5,2,0,21,48,10,4,8,0,3,1,11,46,2,0,14,1,37,14,16,0,6,1,2,8,5,2,23,0,20,0,17,0,14,1,14,0,13,45,35,2,0,0,1,21,0,5,2,43,0,13,45,0,0,2,0,11,1,0,2,1,3,0,23,1,1,0,30,6,50,2,23,1,27,10,2,46,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16,0,39,0,0,0,8,5,8,0,0,0,0,0,1,10,10,2,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,4,4,0,43,2,0,3,2,5,3,0,1,44,5,0,0,49,0,12,0,44,2,33,0,46,36,7,0,0,1,3,3,3,46,1,47,0,2,0,1,0,0,4,0,8,45,1,13,2,6,25,1,3,0,0,5,0,37,0,0,0,0,16,2,33,4,11,0,5,1,0,0,1,1,45,4,0,36,40,0,3,1,7,15,5,0,2,4,2,32,0,0,1,0,6,0,0,2,0,6,46,0,2,21,4,3,4,36,0,5,15,1,7,1,0,1,0,3,27,0,1,1,20,5,2,1,0,3,4,10,16,1,0,47,13,0,0,0,10,18,0,3,0,28,2,0,0,1,19,0,2,5,4,33,5,0,0,3,7,1,4,10,1,0,2,48,0,3,2,5,0,0,0,12,4,1,44,4,1,2,0,6,4,17,24,8,8,1,0,0,5,6,0,1,1,0,28,0,1,0,14,18,9,0,0,15,0,41,0,20,0,11,28,0,0,0,20,2,1,0,1,0,0,0,0,3,0,0,0,1
